Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
BLOOMINGTON PD,BLOOMINGTON,2,1.0,2.0,0.0,0,,,,ST RD 45,S LIBERTY DR,,,,39.12144464625168,-86.5313851830823,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,SLIBERTYDRST RD 45 W,TRAFFIC CONTROL SIGNAL,2020-08-26 14:30:00,,,
MONROE SD,BLOOMINGTON,1,0.0,2.0,0.0,0,,,,W ISON RD,S CARDWELL RD,,,,39.10704,-86.523488,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH OBJECT IN RD,CARDWELLRDISONRD,NONE,2020-08-26 17:01:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,E RHORER RD,S WALNUT ST,,,,39.236052768499285,-86.6252168167859,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,RHORERRDWALNUTSTPK,TRAFFIC CONTROL SIGNAL,2020-08-26 18:43:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 48,S GATES DR,,,,39.186730070434116,-86.61130937807285,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,LEFT TURN,NGATESDRW 3RDST,TRAFFIC CONTROL SIGNAL,2020-08-26 19:52:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S PARK SQUARE DR,WOODSIDE DR,,,,0.0,0.0,LOCAL/CITY RD,N,URBAN,Y,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,LEFT OF CENTER,HEAD ON BETWEEN TWO MOTOR VEHICLES,PARKSQUAREDRWOODSIDEDR,NONE,2020-08-27 08:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,E RECHTER RD / S NOTA DR,E COVENANTER DR,,90.0,S,39.17151291888545,-86.49179331804126,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,LEFT OF CENTER,HEAD ON BETWEEN TWO MOTOR VEHICLES,ECOVENANTERDRERECHTERRD,NONE,2020-08-27 09:22:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S CURRY PK,W CONSTITUTION WAY,,,,39.2151249557717,-86.59271809339927,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,CONSTITUTIONAVESCURRYPK,STOP SIGN,2020-08-27 11:20:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,1.0,2.0,0.0,0,,,,S CURRY PK,ST RD 48,,,,39.149766473391175,-86.5689330251288,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,LEFT TURN,SCURRYPKW 3RDST,TRAFFIC CONTROL SIGNAL,2020-08-27 20:55:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0,900.0,,,ST RD 46,ENTRANCE TO IU  11,,,,39.16426865489161,-86.51775877370522,ST RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,RIGHT TURN,ST RD 46E,NONE,2020-08-28 06:40:00,,True,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,9,,,,N WALNUT ST,W 6TH ST,,,,39.11499493462941,-86.63101603097066,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,NWALNUTSTW6THST,TRAFFIC CONTROL SIGNAL,2020-08-28 11:31:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 45/46,N KINSER PK,,,,39.17710782879681,-86.51256885985605,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,LEFT TURN,KINSERPKST RD 46 W,TRAFFIC CONTROL SIGNAL,2020-08-28 12:06:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 45/46,E DISCOVERY PKWY,,150.0,S,39.14465471975522,-86.57581163006206,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,DISCOVERYPKWYST RD 46S,NONE,2020-08-28 15:24:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0,7398.0,,,ST RD 46,W MAPLE GROVE RD,,160.0,W,39.31645255432057,-86.51192161592972,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,ST RD 46 WWMAPLEGROVERD,LN CONTROL,2020-08-28 15:48:00,,,
MONROE SD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,ST RD 46,ENTRANCE TO SPEEDWAY GAS STATION,,800.0,E,39.166617549172805,-86.5422098692298,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,NSMITHPKST RD 46 W,NO PASSING ZONE,2020-08-28 16:57:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,S ST RD 37,,,1500.0,N,39.235920651442356,-86.62797121561321,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,UNSAFE SPEED,RAN OFF RD,HARRODSBURGRDSOLD37RD,LN CONTROL,2020-08-29 01:31:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N COLLEGE AVE,W KIRKWOOD AVE,,,,39.12663742768668,-86.4356856505361,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,COLLEGEAVEKIRKWOODAVE,TRAFFIC CONTROL SIGNAL,2020-08-29 01:47:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,ST RD 45,S DARRELL DR,,,,39.14498370559676,-86.57778141855192,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,DARRELLDRST RD 45 W,NONE,2020-08-29 06:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,N DUNN ST,E SAVILLE AVE,,,,39.10802,-86.629,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,ESAVILLEAVENDUNNST,STOP SIGN,2020-08-29 10:21:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N MORTON ST,,,50.0,S,39.12145396257802,-86.5313724430302,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,UNSAFE BACKING,BACKING CRASH,NORTHMORTONSTWEST10THST,NONE,2020-08-29 11:10:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 45/46,N KINSER PK,,500.0,W,39.16455014378678,-86.57621846399728,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NKINSERPKST RD 46E,LN CONTROL,2020-08-29 11:18:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0,2718.0,,,ST RD 46 (ENTRANCE TO BURGER KING),S COLLEGE MALL RD,,,,39.15682237473999,-86.59175924142775,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,E 3RDSTENTRANCETO2718E 3RDST,STOP SIGN,2020-08-29 11:36:00,,True,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0,,,,W ST RD 37,N WALNUT ST,,0.0,S,39.15528435283106,-86.50321570855247,ST RD,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,UNSAFE BACKING,BACKING CRASH,NWalnutStNOldStateRoad37,,2020-08-29 13:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E 3RD ST,S COLLEGE MALL RD,,,,39.15123567631263,-86.58265664110256,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER PASSING,LEFT TURN,EAST3RDSTSOUTHCOLLEGEMALLRD,TRAFFIC CONTROL SIGNAL,2020-08-29 14:45:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 45/46,N KINSER PK,,,,39.164604676675005,-86.58296576445706,ST RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NKINSERPKST RD 46E,TRAFFIC CONTROL SIGNAL,2020-08-29 20:30:00,,,
MONROE SD,ELLETTSVILLE,1,0.0,1.0,0.0,0,,,,N MOUNT TABOR RD,,,300.0,S,39.186216979924225,-86.5245419831699,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,NMOUNTTABORRDOLDDUTCHCHURCHRD,NONE,2020-08-30 10:49:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,1.0,0.0,0,,,,E 4TH ST,S DUNN ST,,350.0,E,39.16754657816838,-86.53363559164431,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,EAST4THSTSOUTHGRANTST,LN CONTROL,2020-08-30 14:30:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,N WAYPORT RD,E CHAMBERS PK,,500.0,S,39.186386507059126,-86.53771722895398,LOCAL/CITY RD,Y,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,EASTCHAMBERSPKNORTHWAYPORTRD,NONE,2020-08-30 22:20:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N CURRY PK,W JONATHAN DR,,,,39.171451320111714,-86.49541030448385,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,CURRYPKJOHNATHANDR,TRAFFIC CONTROL SIGNAL,2020-08-31 06:44:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0,,,,S WASHINGTON ST,ENTRANCE TO BLOOMINGTON POLICE DEPARTMENT,,150.0,S,39.2451,-86.6352,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,3RDSTWASHINGTONST,NONE,2020-08-31 12:51:00,,,
MONROE SD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,ST RD 46,N CENTENNIAL DR,,,,39.20890238386381,-86.58237797003743,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,BRAKE FAILURE OR DEFECTIVE,REAR END,SMITHPKST RD 46 W,TRAFFIC CONTROL SIGNAL,2020-08-31 18:14:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S CURRY PK,ST RD 48,,,,,,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,LEFT TURN,SCURRYPKW 3RDST,TRAFFIC CONTROL SIGNAL,2020-08-31 21:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E 2ND ST,S HIGH ST,,,,39.16655309618004,-86.5348945493083,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,2NDSTHIGHST,TRAFFIC CONTROL SIGNAL,2020-09-01 09:53:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,ST RD 46,N RIDGEWOOD DR,,,,39.11509,-86.62768,ST RD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT/RIGHT TURN,RIDGEWOODDRST RD 46 W,STOP SIGN,2020-09-01 10:23:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,S WALNUT ST,ENTRANCE TO S PARK SHOPPING CENTER,,420.0,N,39.18967521782784,-86.52854227454276,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,ERHORERRDSWALNUTST,NONE,2020-09-01 17:12:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E 7TH ST,N WOODLAWN AVE,,,,39.17172710101046,-86.53601058377737,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,E7THSTWOODLAWNAVE,STOP SIGN,2020-09-01 18:25:00,,,
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,ST RD 45,,,400.0,E,39.18641598476521,-86.53773456980151,,Y,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,,SBUNGERRDWSTATERD45RD,NONE,2020-09-02 12:21:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,DIANA DR,,,300.0,E,39.16419463398135,-86.49827763096857,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OTHER - EXPLAIN IN NARRATIVE,DIANADRIVERENEEDR,NONE,2020-09-02 16:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,ST RD 45/46,N DUNN ST,,50.0,W,39.16676450061178,-86.53371543008312,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NDUNNSTST RD 4546 W,NONE,2020-09-02 17:20:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,S LEONARD SPRINGS RD,,,500.0,N,39.164214365454235,-86.49826650192576,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,SLEONARDSPRINGSRDWMAYRD,NONE,2020-09-02 17:35:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S WALNUT ST,ENTRANCE TO DAIRY QUEEN,,500.0,N,39.18642,-86.53771,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EWINSLOWRDSWALNUTST,NONE,2020-09-02 17:41:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S COLLEGE MALL RD,E BUICK CADILLAC BLVD,,,,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EBUICKCADILLACBLVDSCOLLEGEMALLRD,TRAFFIC CONTROL SIGNAL,2020-09-02 17:54:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,1,,,,I-69 N,,,0.0,S,39.16553448036653,-86.52824338921657,INTERSTATE,,RURAL,N,N,Y,LN CLOSURE,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,ANIMAL/OBJECT IN RDWAY,RAN OFF RD,I-69110,,2020-09-02 22:45:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,E 3RD ST,S INDIANA AVE,,,,39.30684625047864,-86.51471384682023,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,RIGHT TURN,INDIANAAVE 3RDST,TRAFFIC CONTROL SIGNAL,2020-09-03 10:55:00,,True,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S ROGERS ST,W 1ST,,,,39.168328678979826,-86.5829714803604,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,1STSTROGERSST,STOP SIGN,2020-09-03 11:23:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S ADAMS ST,W 2ND ST,,,,39.16554063892058,-86.53238485907305,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,2NDSTADAMSST,TRAFFIC CONTROL SIGNAL,2020-09-03 12:16:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0,,,,S WALNUT ST,W GORDON PK,,,,39.20993960979476,-86.58275462380169,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,HEAD ON BETWEEN TWO MOTOR VEHICLES,RHORERRDSWALNUTST,TRAFFIC CONTROL SIGNAL,2020-09-03 21:50:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,0,,,,I-69 N,,,0.0,S,39.164629501951744,-86.5829898150149,INTERSTATE,,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,,RAN OFF RD,I-69117.5,,2020-09-04 02:30:00,,,
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0,9310.0,,,ST RD 446,,,,,39.160964688577245,-86.50848641674854,ST RD,N,RURAL,N,Y,N,,DAWN/DUSK,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,ST RD 446S,NONE,2020-09-04 06:23:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S HAWTHORNE DR,E 3RD ST,,,,39.21720881983435,-86.59900111383001,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,LEFT TURN,HAWTHORNELN3RDST,TRAFFIC CONTROL SIGNAL,2020-09-04 10:34:00,,,
MONROE SD,BLOOMINGTON,2,1.0,0.0,0.0,0,,,,ENTERPRISE DR,W VERNAL PK,,,,39.166566589332675,-86.53481403458207,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,ENTERPRISEDRWVERNALPK,STOP SIGN,2020-09-04 11:25:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S PETE LLIS DR,ENTRANCE TO WILLIAMSBURG CENTER (CENTER),,200.0,N,39.16848,-86.52349,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,E 3RDSTPETEELLISDR,NONE,2020-09-04 14:52:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,S WALNUT ST,PRIVATE,,50.0,N,,,LOCAL/CITY RD,N,URBAN,Y,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,PRIVATEDRSWALNUTST,NONE,2020-09-04 15:50:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,N WASHINGTON ST,E 8TH ST,,100.0,S,39.23343028325442,-86.61435314308844,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,PEDESTRIAN ACTION,RIGHT ANGLE,E8THSTNWASHINGTONST,NONE,2020-09-04 16:33:00,,,True
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S COLLEGE AVE,W 1ST,,,,39.18625496285553,-86.52843072008505,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,HEAD ON BETWEEN TWO MOTOR VEHICLES,SOUTHCOLLEGEAVEWEST1STST,TRAFFIC CONTROL SIGNAL,2020-09-05 01:50:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,ST RD 46,N CENTENNIAL DR,,,,39.09339120983834,-86.59180896795641,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SMITHPKST RD 46 W,TRAFFIC CONTROL SIGNAL,2020-09-05 11:57:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W BLOOMFIELD RD,I-69 N,,500.0,E,39.13827025246571,-86.52979507333059,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,I-69 NST RD 45 W,NONE,2020-09-05 15:20:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,S ROCKPORT RD,W KISSELL DR,,60.0,S,39.15811,-86.49789,COUNTY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,SROCKPORTRDWCOOLIDGEDR,NONE,2020-09-05 16:50:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,1.0,2.0,0.0,0,,,,ST RD 46,S PETE LLIS DR,,,,39.07112239105852,-86.60992218269146,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT/RIGHT TURN,33RDSTPETEELLISDR,TRAFFIC CONTROL SIGNAL,2020-09-05 16:52:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,ST RD 46,N UNION VALLEY RD,,50.0,E,39.164295031394275,-86.52695813102399,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NUNIONVALLEYRDST RD 46 W,LN CONTROL,2020-09-05 18:09:00,,,
