Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 46,N CENTENNIAL DR,,,,39.17161249617787,-86.5021633600084,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,CONCRETE,DRIVER ASLEEP OR FATIGUED,REAR END,NCENTENNIALDRST RD 46 W,TRAFFIC CONTROL SIGNAL,2019-08-24 14:58:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W KIRKWOOD,S ADAMS ST,,,,39.164216065065396,-86.49829147880001,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,CURVE/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,3RDSTKIRKWOODAVE,TRAFFIC CONTROL SIGNAL,2019-08-24 10:57:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,E 4TH,B-LINE TRAIL,,,,39.186222520963454,-86.53455841439543,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,4THSTBLINETRL,STOP SIGN,2019-08-24 20:00:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,3,0.0,1.0,0.0,0.0,,,,N WALNUT,W 15TH ST,,50.0,N,39.16423648464843,-86.51529268539926,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,IMPROPER LN USAGE,REAR END,15THSTWALNUTST,LN CONTROL,2019-08-24 22:56:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,ST RD 45,N PETE LLIS DR,,,,39.16454203185157,-86.57619744112415,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,RDWAY SURFACE CONDITION,COLLISION WITH OBJECT IN RD,10THSTRANGERD,TRAFFIC CONTROL SIGNAL,2019-08-25 03:24:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,ST RD 46,E 7TH ST,,,,39.15332701387275,-86.53372338941293,ST RD,N,URBAN,Y,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,7THSTST RD 46E,NONE,2019-08-25 12:50:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,W COUNTRY CLUB,S ROGERS ST,,,,39.16426295699678,-86.5258601111893,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,COUNTRYCLUBDRIVEROGERSST,TRAFFIC CONTROL SIGNAL,2019-08-25 06:32:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45/46,E 10TH ST,,250.0,N,39.16072543073461,-86.54849449287599,ST RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,10THSTST RD 4546S,TRAFFIC CONTROL SIGNAL,2019-08-26 14:21:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S WALNUT,E 3RD ST,,,,39.215042407140935,-86.59282176953778,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,3RDSTWALNUTST,TRAFFIC CONTROL SIGNAL,2019-08-26 12:13:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S WALNUT,E WINSLOW RD,,200.0,N,39.19062700648349,-86.58315778215031,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,EASTWINSLOWRDSOUTHWALNUTST,NONE,2019-08-26 15:08:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0.0,,,,S WALNUT,E N DR,,,,39.20760833663122,-86.5799159574187,LOCAL/CITY RD,N,URBAN,Y,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,LEFT TURN,NORTHDRSWALNUTST,TRAFFIC CONTROL SIGNAL,2019-08-26 12:49:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S FAIRFAX,S WALNUT ST PK,,,,39.265852282960466,-86.52283077580498,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,FAIRFAXRDWALNUTSTPK,NONE,2019-08-26 17:18:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 7TH,N GRANT ST,,50.0,E,39.15043416635164,-86.49825062366222,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SAME DIRECTION SIDESWIPE,7THSTGRANTST,NONE,2019-08-26 12:10:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,824.0,,,E UNIVERSITY,S WOODLAWN AVE,,100.0,W,39.16845957850566,-86.52697682615654,LOCAL/CITY RD,Y,URBAN,N,N,N,,,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,REAR END,824EUNIVERSITYSTSOUTHWOODLAWNAVE,NONE,2019-08-26 00:00:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,I-69 N,,,500.0,S,39.22030662404506,-86.62221693866692,INTERSTATE,N,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,I-69 N127.5,NONE,2019-08-26 05:17:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N FEE,E LAW LN,,,,39.237485140154234,-86.59281143742973,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,FEELNLAWLN,STOP SIGN,2019-08-26 15:40:00,,,
MONROE SD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,S FAIRFAX,E MOFFETT LN,,,,39.1344,-86.51831,COUNTY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,T-INTERSECTION,CURVE/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EASTMOFFETTLNSOUTHFAIRFAXRD,NONE,2019-08-26 13:54:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S SARE,E DAVID DR,,75.0,S,39.15747,-86.53869,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,DAVIDDRSARERD,NONE,2019-08-26 10:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,W DODDS,S MORTON ST,,,,39.28188195919537,-86.7036566860846,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SOUTHMORTONSTWESTDODDSST,STOP SIGN,2019-08-26 21:19:00,,True,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45/46,N KINSER PK,,,,39.17157888736542,-86.5021838308384,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,RAIN,WATER (STANDING OR MOVING),,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,46BYPASSBYPKINSERPK,NONE,2019-08-27 08:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,ST RD 48,S GATES DR,,,,39.16421682848397,-86.51644490155034,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,GATESDRW 3RDST,TRAFFIC CONTROL SIGNAL,2019-08-27 13:41:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W GRIMES,S WALNUT ST,,,,39.16852719295516,-86.53488098992251,LOCAL/CITY RD,Y,,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SOUTHWALNUTSTWESTGRIMESLN,TRAFFIC CONTROL SIGNAL,2019-08-27 20:53:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 17TH,N EAGLESON AVE,,,,39.16762024221408,-86.50003458154711,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,BRAKE FAILURE OR DEFECTIVE,REAR END,17THSTEAGLESON AVEAVE,STOP SIGN,2019-08-27 18:07:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,,,S ROGERS,W 2ND ST,,100.0,N,39.04930361473534,-86.53633280698051,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,2NDSTROGERSST,NONE,2019-08-27 12:35:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,W JONATHAN,N CURRY PK,,,,39.16133869899822,-86.52724221982831,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,SOUTHCURRYPKWESTJONATHANDR,TRAFFIC CONTROL SIGNAL,2019-08-27 13:48:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S SARE,E CANADA DR,,,,39.21601732064078,-86.59272410808767,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,CANADADRSSARERD,STOP SIGN,2019-08-27 12:05:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,,,ST RD 45/46,N MILO B SAMPSON LN,,,,39.14878619428145,-86.49909515791767,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,MILOBSAMPSONLNST RD 4546 W,STOP SIGN,2019-08-27 14:50:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,N SALE,ST RD 46,,50.0,S,39.18690797706102,-86.54660548689502,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,NSALESTWTEMPERANCEST,TRAFFIC CONTROL SIGNAL,2019-08-27 14:40:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,E MOORES,S COLLEGE MALL RD,,,,39.129887690718135,-86.5850184337743,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,BRAKE FAILURE OR DEFECTIVE,RAN OFF RD,COLLEGEMALLRDMOORESPK,TRAFFIC CONTROL SIGNAL,2019-08-27 11:25:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,E ATWATER,N EAGLESON AVE,,,,39.18663555845982,-86.54668530575013,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,ATWATERAVEEAGLESON AVEAVE,TRAFFIC CONTROL SIGNAL,2019-08-27 18:53:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,E HILLSIDE,S OLIVE ST,,,,39.16423011141492,-86.51526003692678,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,HILLSIDEDROLIVEST,STOP SIGN,2019-08-27 08:35:00,,True,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,E ROBINSON,NEHRT RD,,50.0,W,39.17882,-86.51243,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,EROBINSONRDRDNEHRTRD,LN CONTROL,2019-08-27 07:32:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,123,S,I-69 N,,,400.0,S,39.013478916459164,-86.54703754224934,INTERSTATE,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,RAMP,CURVE/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,I-69 N,NONE,2019-08-27 12:47:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,1.0,0.0,0.0,,,,I-69 S,,,528.0,N,39.209918488112066,-86.58271708150143,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,IMPROPER LN USAGE,RAN OFF RD,,,2019-08-27 14:53:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,I-69 S,,,500.0,S,39.16667450721063,-86.54967832031062,INTERSTATE,N,RURAL,N,Y,B,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,I-69S125.5,LN CONTROL,2019-08-27 08:42:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,,,N FAIRVIEW,W 11TH ST,,,,39.178810752993925,-86.51244257476459,UNKNOWN,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,LOOSE MATERIAL ON RD,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,GRAVEL,ACCELERATOR FAILURE OR DEFECTIVE,REAR END,FAIRVIEWSTWELEVENTHST,NONE,2019-08-27 00:45:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,ST RD 45,N TUNNEL RD,,,,39.01349,-86.54701,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,T-INTERSECTION,CURVE/HILLCREST,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,NTUNNELRDST RD 45E,STOP SIGN,2019-08-27 14:12:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,1,0.0,0.0,0.0,0.0,,,,ST RD 46,W DEPOT ST,,,,39.17685,-86.53354,ST RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/HILLCREST,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,DEPOTRDST RD 46 W,LN CONTROL,2019-08-27 09:10:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 11TH,N MONROE ST,,,,39.1714891438755,-86.49541515393366,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,NMONROESTW11THST,STOP SIGN,2019-08-27 15:55:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45,ST RD 45/46,,,,39.16764081737052,-86.50005031329233,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,E 10THSTST RD 46,TRAFFIC CONTROL SIGNAL,2019-08-28 12:20:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N CURRY,W JONATHAN DR,,,,39.13599482226975,-86.5382840883369,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,NCURRYPKWJONATHANDR,TRAFFIC CONTROL SIGNAL,2019-08-28 16:26:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S COLLEGE,W 1ST,,50.0,S,39.17157811856855,-86.50217436775544,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,LEFT TURN,S1STSTSCOLLEGEAVE,LN CONTROL,2019-08-28 11:13:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,ST RD 46,N SALE ST,,100.0,W,39.164547071561714,-86.53366928700272,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,SALESTST RD 46 W,NONE,2019-08-28 15:17:00,,,
MONROE SD,BLOOMINGTON,3,0.0,1.0,0.0,0.0,,,,ST RD 46,W ARLINGTON RD,,,,39.135931689311285,-86.53112066922897,ST RD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,ARLINGTONRDST RD 46 W,TRAFFIC CONTROL SIGNAL,2019-08-28 07:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,,,E MOORES,S SARE RD,,100.0,W,38.88038153762709,-86.0454064827775,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,BRAKE FAILURE OR DEFECTIVE,REAR END,EMOORESPKSSARERD,NONE,2019-08-28 16:03:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E ATWATER,S PARK AVE,,,,39.10717230647247,-86.5265220776748,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,SAME DIRECTION SIDESWIPE,ATWATERAVEPARKAVE,LN CONTROL,2019-08-28 10:48:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S CRAMER,S WICKENS ST,,,,39.16850623040675,-86.52983611632256,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,LEFT TURN,SCRAMERCIRSWICKENSST,STOP SIGN,2019-08-28 08:28:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,ST RD 48,S GARRISON CHAPEL RD,,500.0,E,39.16029389509148,-86.52268096367793,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,UNSAFE SPEED,RAN OFF RD,SGARRISONCHAPELRDST RD 48W,NONE,2019-08-28 16:15:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,1.0,0.0,0.0,,,,W 3RD,S WESTPLEX AVE,,,,-4.533775680816849e-05,-4.0656482810386545e-05,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,ICE,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SWESTPLEXAVEW 3RDST,NONE,2019-08-28 16:22:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 46,N CENTENNIAL DR,,,,39.17393711308007,-86.51893296159929,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,CONCRETE,FOLLOWING TOO CLOSELY,REAR END,NCENTENNIALDRST RD 46 W,TRAFFIC CONTROL SIGNAL,2019-08-29 16:15:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,S COLLEGE MALL,E COVENANTER DR,,,,39.099884431888206,-86.51782622579401,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,ECOVENANTERDRSCOLLEGEMALLRD,TRAFFIC CONTROL SIGNAL,2019-08-29 20:17:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 3RD,S WOODLAWN AVE,,,,39.138517544064015,-86.49658350640044,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,LEFT TURN,3RDSTWOODLAWNAVE,TRAFFIC CONTROL SIGNAL,2019-08-29 20:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 7TH,N INDIANA AVE,,,,39.15742132212068,-86.536353902515,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,SAME DIRECTION SIDESWIPE,EAST7THSTNORTHINDIANAST,STOP SIGN,2019-08-29 14:42:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N INDIANA,E COTTAGE GROVE AVE,,,,39.186411797984555,-86.53771938903381,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EASTCOTTAGEGROVEAVENORTHINDIANAAVE,STOP SIGN,2019-08-29 14:00:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 3RD,S SWAIN AVE,,,,39.16457366693334,-86.57621368272137,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,SAME DIRECTION SIDESWIPE,SWAINAVE 3RDST,NONE,2019-08-30 19:10:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 48,S GATES DR,,200.0,W,39.15331791462329,-86.53371749523366,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE SPEED,REAR END,SGATESDRW 3RDST,TRAFFIC CONTROL SIGNAL,2019-08-30 12:10:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,E 10TH,N UNION ST,,,,39.178795468009014,-86.51245239560981,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,TENTHSTUNIONST,TRAFFIC CONTROL SIGNAL,2019-08-30 14:41:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 17TH,N INDIANA AVE,,,,39.16136284543798,-86.53873579683203,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,17THSTINDIANAAVE,STOP SIGN,2019-08-30 13:37:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0.0,,,,N GATES,N JACOB DR,,76.0,S,39.16830971135465,-86.58296601525228,LOCAL/CITY RD,,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,,,2019-08-30 06:52:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0.0,,,,ST RD 46,S PARK RIDGE RD,,200.0,W,39.12655860458713,-86.50432541926091,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,E 3RDSTPARKRIDGERD,NONE,2019-08-30 10:47:00,,,
